order_item_id	order_id	order_item_name	order_item_type
1112	5454	Express	shipping
1117	5459	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 1-2	line_item
1118	5459	Express	shipping
1138	5557	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
1139	5557	Express	shipping
1142	5597	Universal Laptop charger with 28 Pcs Adapter Tips 5.5x2.1mm female for Lenovo Thinkpad, Dell, Sony, Toshiba, ASUS, HP etc	line_item
1143	5597	Express	shipping
1146	5599	Laptop DC Tip Converter 5.5 x 2.1mm female To 5.5 x 1.7mm male for Acer	line_item
1147	5599	Ordinary	shipping
1154	5610	Universal Laptop Charger with 18 DC Plugs 96W Charger Laptop Adapter with Adjustable Voltage 12V to 24V	line_item
1155	5610	Express	shipping
1164	5647	USB Boost Converter DC 5V to 12V USB Step-up Converter Cable Output jack 5.5x2.1mm	line_item
1165	5647	Ordinary	shipping
1166	5648	USB Boost Converter DC 5V to 12V USB Step-up Converter Cable Output jack 5.5x2.1mm	line_item
1167	5648	Express	shipping
1186	5661	Laptop DC Tip Converter 5.5 x 2.1mm female To 3.5 x 1.35mm male for Sharp, Dell	line_item
1187	5661	Express	shipping
1192	5662	Laptop DC Tip Converter 5.5 x 2.1mm female To 4.0 x 1.35mm for Asus Laptops	line_item
1193	5662	Express	shipping
1212	5707	USB Boost Converter DC 5V to 9V 12V USB Step-up Converter Cable Output jack 5.5x2.1mm for router	line_item
1213	5707	Ordinary	shipping
1219	5712	Stitch Markers Locking type 100 Nos Mixed Color Plastic for Hand Knitting Wool Sewing Crochet Clip Knitting Crochet Markers	line_item
1220	5712	qdrazsyj	coupon
1221	5712	Shipping	shipping
1226	5720	Laptop DC Tip Converter 5.5x2.1mm female To 4.5 x 3.0mm male for Dell	line_item
1227	5720	Express	shipping
1228	5724	Heavy Duty Hand Sewing Needles Kit - 7 Piece set of Curved and straight needles	line_item
1229	5724	Ordinary	shipping
1230	5725	Universal Adjustable Power Adapter AC/DC Switching,100-240V to 9-24V 3A 50-60hz Converter with LED Voltage Display	line_item
1231	5725	Ordinary	shipping
1234	5727	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
1235	5727	Express	shipping
1246	5731	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
1247	5731	Express	shipping
1252	5745	Pen Box 10 Pieces Black, Packing, gifts purpose Box	line_item
1253	5745	Express	shipping
1276	5769	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
1277	5769	Express	shipping
1288	5774	OTG 2 in 1 USB 3.0 Female to USB 3.1 Type C & Micro-B Male Adapter Converter	line_item
1289	5774	Ordinary	shipping
1304	5778	Heavy Duty Hand Sewing Needles Kit - 7 Piece set of Curved and straight needles	line_item
1305	5778	Express	shipping
1308	5783	Laptop DC Tip Converter 5.5x2.1mm female To 4.5 x 3.0mm male for Dell	line_item
1309	5783	Ordinary	shipping
1310	5784	Laptop DC Tip Converter 5.5 x 2.1mm female To 3.5 x 1.35mm male for Sharp, Dell, Modem, Router	line_item
1311	5784	Double Sided Tape Heavy Duty Gel tape Acrylic Strong Adhesive Removable Double Sided Mounting Tape Clear for Carpet Fix Wall DIY Crafts Poster LED Lights Car Glass Decor - 1/2	line_item
1312	5784	Express	shipping
1315	5790	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
1316	5790	Ordinary	shipping
1321	5793	C J I Needles + Thread 1 Roll For Wig Hair Weaving And Extensions Mattress Upholstery	line_item
1322	5793	Ordinary	shipping
1327	5802	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
1328	5802	Ordinary	shipping
1335	5807	Stitch Markers Locking type 25 Nos Mixed Color Plastic for Hand Knitting Wool Sewing Crochet Clip Knitting Crochet Markers	line_item
1336	5807	Express	shipping
1346	5813	USB Boost Converter DC 5V to 9V 12V USB Step-up Converter Cable Output jack 5.5x2.1mm for router	line_item
1347	5813	Cash on Delivery amount	fee
1348	5813	Express	shipping
1352	5818	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
1353	5818	Cash on Delivery amount	fee
1354	5818	Express	shipping
1388	5846	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
1389	5846	Express	shipping
1398	5853	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
1399	5853	Express	shipping
1406	5871	Lightning Adapter Headphone 3.5mm AUX Audio Jack and Charger Extender Dongle Lightning Male to USB Female OTG Cable	line_item
1407	5871	Ordinary	shipping
1424	5889	Laptop DC Tip Converter 5.5 x 2.1mm female To 5.5 x 2.5mm male	line_item
1425	5889	Cash on Delivery Shipping	shipping
1432	5895	German Ventilating Needle 4 Pcs +1 Brass Holder For Lace Wig making	line_item
1433	5895	Express	shipping
1462	5931	Laptop DC Tip Converter 5.5x2.1mm female To 4.5 x 3.0mm male for Dell	line_item
1463	5931	Express	shipping
1466	5934	Stitch Markers Locking type 100 Nos Mixed Color Plastic for Hand Knitting Wool Sewing Crochet Clip Knitting Crochet Markers	line_item
1467	5934	Ordinary	shipping
1474	5940	Laptop DC Tip Converter 5.5 x 2.1mm female To 5.5 x 1.7mm male for Acer	line_item
1475	5940	Express	shipping
1533	5983	USB Boost Converter DC 5V to 12V USB Step-up Converter Cable Output jack 5.5x2.1mm	line_item
1534	5983	Ordinary	shipping
1545	5992	Bent tip needle for Yarn Darning Tapestry Large Sewing Big Eye Weaving Crochet Wool Blunt Needles 2 Pcs	line_item
1546	5992	Ordinary	shipping
1558	6000	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
1559	6000	Express	shipping
1582	6037	USB Boost Converter DC 5V to 9V 12V works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
1583	6037	Express	shipping
1626	6074	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
1627	6074	Cash on Delivery Shipping	shipping
1630	6077	Lightning Adapter, Ethernet USB Camera Adapter, 3 in 1 RJ45 Ethernet Network LAN Wired Adapter & Charging & USB Female OTG Adapter, Support USB Flash Drive	line_item
1631	6077	Express	shipping
1636	6082	Lightning Adapter, Ethernet USB Camera Adapter, 3 in 1 RJ45 Ethernet Network LAN Wired Adapter & Charging & USB Female OTG Adapter, Support USB Flash Drive	line_item
1637	6082	Express	shipping
1648	6098	Laptop DC Tip Converter 5.5 x 2.1mm female To 3.5 x 1.35mm male for Sharp, Dell, Modem, Router	line_item
1649	6098	Ordinary (7-15 Days)	shipping
1692	6133	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
1693	6133	Express	shipping
1694	6134	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
1695	6134	Express	shipping
1716	6156	Aluminum Handle + 3 Hook Needles Hair Crochet Ventilating Needles Kit for Wigs Toupee	line_item
1717	6156	Express	shipping
1771	6199	Lightning Adapter Headphone 3.5mm AUX Audio Jack and Charger Extender Dongle Lightning Male to USB Female OTG Cable	line_item
1772	6199	Ordinary	shipping
1776	6209	USB Boost Converter DC 5V to 9V 12V USB Step-up Converter Cable Output jack 5.5x2.1mm + 3.5x1.35mm Connecter	line_item
1777	6209	Cash handling Fee	fee
1778	6209	Express	shipping
1807	6224	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
1808	6224	Express	shipping
1827	6246	Laptop DC Tip Converter 5.5 x 2.1mm female To 4.0 x 1.35mm for Asus Laptops	line_item
1828	6246	Ordinary	shipping
1853	6261	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
1854	6261	Ordinary	shipping
1864	6280	Heavy Duty Hand Sewing Needles Kit - 7 Piece set of Curved and straight needles	line_item
1865	6280	Bent tip needle for Yarn Darning Tapestry Large Sewing Big Eye Weaving Crochet Wool Blunt Needles 2 Pcs	line_item
1866	6280	Ordinary	shipping
1885	6299	Laptop DC Tip Converter Type-C female To 4.5x3.0mm male 90 Degree	line_item
1886	6299	Ordinary	shipping
1951	6327	Stitch Markers Locking type 100 Nos Mixed Color Plastic for Hand Knitting Wool Sewing Crochet Clip Knitting Crochet Markers	line_item
1952	6327	Ordinary	shipping
1994	6357	Laptop DC Power Adapter Tips (10 Pcs) Universal 5.5x2.1mm Connector Power Supply Input Jack Plug for Lenovo Thinkpad, Dell, Sony, Toshiba, ASUS, HP etc	line_item
1995	6357	Express	shipping
1996	6360	USB Boost Converter DC 5V to 9V 12V works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
1997	6360	Express	shipping
2000	6362	Type C Male to DC 5.5x2.1mm Female Connector Power Adapter for Type C USB Charging Device	line_item
2001	6362	Ordinary	shipping
2004	6370	USB Boost Converter DC 5V to 9V 12V works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
2005	6370	Express	shipping
2022	6378	Laptop DC Tip Converter 5.5 x 2.1mm female To 3.5 x 1.35mm male for Sharp, Dell, Modem, Router	line_item
2023	6378	Laptop DC Tip Converter 5.5 x 2.1mm female To 5.5 x 1.9mm male	line_item
2024	6378	Ordinary	shipping
2029	6384	Type C Male to DC 5.5x2.1mm Female Connector Power Adapter for Type C USB Charging Device	line_item
2030	6384	Double Sided Tape Heavy Duty Gel tape Acrylic Strong Adhesive Removable Double Sided Mounting Tape Clear for Carpet Fix Wall DIY Crafts Poster LED Lights Car Glass Decor - 1/2 Inch	line_item
2031	6384	Ordinary	shipping
2042	6397	USB Boost Converter DC 5V to 9V 12V works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
2043	6397	Express	shipping
2044	6402	Laptop DC Tip Converter 5.5 x 2.1mm female To 6.3 x 3.0mm male for Toshiba Laptop	line_item
2045	6402	Express	shipping
2062	6411	Laptop DC Tip Converter 5.5 x 2.1mm female To 5.5 x 2.5mm male	line_item
2063	6411	Ordinary	shipping
2080	6423	USB Boost Converter DC 5V to 9V 12V USB Step-up Converter Cable Output jack 5.5x2.1mm for router	line_item
2081	6423	Ordinary	shipping
2119	6451	Laptop DC Tip Converter 5.5 x 2.1mm female To 4.0 x 1.35mm for Asus Laptops	line_item
2120	6451	Express	shipping
2131	6468	Lightning Adapter, Ethernet USB Camera Adapter, 3 in 1 RJ45 Ethernet Network LAN Wired Adapter & Charging & USB Female OTG Adapter, Support USB Flash Drive	line_item
2132	6468	Express	shipping
2147	6477	Laptop DC Tip Converter Type-C female To 4.5x3.0mm male 90 Degree	line_item
2148	6477	Ordinary	shipping
2151	6479	Universal Adjustable Power Adapter AC/DC Switching,100-240V to 9-24V 3A 50-60hz Converter with LED Voltage Display	line_item
2152	6479	Express	shipping
2252	6524	Laptop DC Tip Converter 5.5x2.1mm female To Lenovo Square Tip male	line_item
2253	6524	Ordinary	shipping
2254	6528	Laptop DC Tip Converter Type C Female to DC 5.5x2.1mm Male Cable	line_item
2255	6528	Express	shipping
2286	6546	Laptop DC Power Adapter Tips (10 Pcs) Universal 5.5x2.1mm Connector Power Supply Input Jack Plug for Lenovo Thinkpad, Dell, Sony, Toshiba, ASUS, HP etc	line_item
2287	6546	Ordinary	shipping
2294	6558	Stitch Markers Locking type 100 Nos Mixed Color Plastic for Hand Knitting Wool Sewing Crochet Clip Knitting Crochet Markers	line_item
2295	6558	Ordinary	shipping
2299	6563	Plastic Paint bucket opener Plastic Gallon Barrel Drum Pail Opener	line_item
2300	6563	dkxrctaf	coupon
2301	6563	Shipping	shipping
2303	6563	₹95.00 fee	fee
2304	6564	Laptop DC Tip Converter Type-C female To 4.5x3.0mm male 90 Degree	line_item
2305	6564	Ordinary	shipping
2306	6569	German Ventilating Needle 4 Pcs +1 Brass Holder For Lace Wig making	line_item
2307	6569	Shipping	shipping
2308	6571	USB Boost Converter DC 5V to 9V 12V USB Step-up Converter Cable Output jack 5.5x2.1mm + 3.5x1.35mm Connecter	line_item
2309	6596	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
2310	6596	Express	shipping
2313	6632	Laptop DC Tip Converter 5.5 x 2.1mm female To 5.5 x 2.5mm male	line_item
2314	6632	Express	shipping
2321	6659	USB Boost Converter DC 5V to 12V USB Step-up Converter Cable Output jack 5.5x2.1mm	line_item
2322	6659	Express	shipping
2327	6662	USB Boost Converter DC 5V to 9V 12V USB Step-up Converter Cable Output jack 5.5x2.1mm for router	line_item
2328	6662	Ordinary	shipping
2331	6664	Aluminum Pail Opener Small 8.8" Silver Paint Bucket Lid Opener Wrench, Remover Tool	line_item
2332	6664	Ordinary	shipping
2335	6667	Laptop DC Tip Converter 5.5 x 2.1mm female To 7.4mm x 5.0mm male for HP Dell	line_item
2336	6667	Ordinary	shipping
2337	6668	Plastic Paint bucket opener Plastic Gallon Barrel Drum Pail Opener	line_item
2338	6668	Ordinary	shipping
2339	6669	USB To DC Jack Power Cable Adapter 5V Wire Connector 5.5 x 2.1mm	line_item
2340	6669	Ordinary	shipping
2343	6673	Type C Male to 5.5x2.1mm Female Connector Power Adapter for Type C USB Charging Device	line_item
2344	6673	Express	shipping
2345	6674	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
2346	6674	Express	shipping
2351	6689	5.5mm x 2.1mm Female to Female Power Jack for Led Strip CCTV Security Camera	line_item
2352	6689	Express	shipping
2353	6690	Laptop DC Tip Converter 5.5 x 2.1mm female To 2.5 x 0.7mm male for Asus	line_item
2354	6690	Express	shipping
2357	6695	Laptop DC Tip Converter Type-C female To 4.0x1.35mm male for ASUS ZenBook	line_item
2358	6695	Express	shipping
2361	6698	Styrofoam Mannequin Head Female black color for Wig making, Display Hair, Hats and Hairpieces etc.	line_item
2362	6698	Express	shipping
2365	6701	Laptop DC Tip Converter 5.5 x 2.1mm female To 5.0 x 2.1mm	line_item
2366	6701	USB Boost Converter DC 5V to 9V 12V USB Step-up Converter Cable Output jack 5.5x2.1mm for router	line_item
2367	6701	Express	shipping
2376	6712	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 2-3	line_item
2377	6712	Express	shipping
2408	6775	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
2409	6775	Express	shipping
2416	6778	Laptop DC Tip Converter 5.5 x 2.1mm female To 4.0 x 1.7mm male for HP Compaq & Others	line_item
2417	6778	Express	shipping
2418	6779	Styrofoam Mannequin Head Female black color for Wig making, Display Hair, Hats and Hairpieces etc.	line_item
2419	6779	Express	shipping
2422	6815	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
2423	6815	Express	shipping
2430	6821	USB Boost Converter DC 5V to 9V 12V USB Step-up Converter Cable Output jack 5.5x2.1mm + 3.5x1.35mm Connecter	line_item
2431	6821	Express	shipping
2474	6858	Laptop DC Tip Converter 5.5 x 2.1mm female To 3.0 x 1.1mm male for Samsung	line_item
2475	6858	Express	shipping
2478	6864	USB Boost Converter DC 5V to 9V 12V works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
2479	6864	Ordinary	shipping
2480	6865	Aluminum Pail Opener Small 8.8" Silver Paint Bucket Lid Opener Wrench, Remover Tool	line_item
2481	6865	Express	shipping
2486	6869	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube	line_item
2487	6869	Express	shipping
2502	6880	Laptop DC Tip Converter Type C Female to DC 5.5x2.1mm Male Cable	line_item
2503	6880	Ordinary	shipping
2508	6883	USB Boost Converter DC 5V to 12V USB Step-up Converter Cable Output jack 5.5x2.1mm	line_item
2509	6883	Express	shipping
2520	6892	Laptop DC Tip Converter 5.5x2.1mm female To 4.5 x 3.0mm male for HP & Dell	line_item
2521	6892	Express	shipping
2545	6909	Laptop DC Tip Converter 5.5x2.1mm female To 7.9 x 5.5mm Male for Lenovo Thinkpad Laptop	line_item
2546	6909	Express	shipping
2553	6914	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
2554	6914	Express	shipping
2565	6921	Laptop DC Tip Converter 5.5 x 2.1mm female To 3.0 x 1.1mm male for Samsung	line_item
2566	6921	Express	shipping
2573	6930	Laptop DC Tip Converter 5.5x2.1mm female To 4.5 x 3.0mm male for HP & Dell	line_item
2574	6930	Express	shipping
2575	6931	Laptop DC Power Adapter Tips (10 Pcs) Universal 5.5x2.1mm Connector Power Supply Input Jack Plug for Lenovo Thinkpad, Dell, Sony, Toshiba, ASUS, HP etc	line_item
2576	6931	Express	shipping
2577	6932	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
2578	6932	Express	shipping
2585	6937	Mesh Dome Wig Cap Ultra Stretch for Women Breathable Wig Caps for Making Wigs Beige Color	line_item
2586	6937	Shipping	shipping
2587	6938	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 1-1	line_item
2588	6938	Express	shipping
2595	6939	Bent tip needle for Yarn Darning Tapestry Large Sewing Big Eye Weaving Crochet Wool Blunt Needles 2 Pcs	line_item
2596	6939	Heavy Duty Hand Sewing Needles Kit - 7 Piece set of Curved and straight needles	line_item
2597	6939	Ordinary	shipping
2602	6943	Laptop DC Tip Converter Type-C female To 4.5x3.0mm male 90 Degree for Dell	line_item
2603	6943	Ordinary	shipping
2614	6950	Mesh Dome Wig Cap Ultra Stretch for Women Breathable Wig Caps for Making Wigs Beige Color	line_item
2615	6950	Mesh Dome Wig Cap Ultra Stretch for Women Breathable Wig Caps for Making Wigs Black Color	line_item
2616	6950	-₹2,105.00 fee	fee
2617	6950	Shipping	shipping
2620	6951	Large-Eye Plastic Sewing Needles Yarn Sewing, Learning Needles for DIY 2.76 inch (20 Pieces)	line_item
2621	6951	Express	shipping
2626	6955	Plastic Paint bucket opener Plastic Gallon Barrel Drum Pail Opener	line_item
2627	6955	Express	shipping
2632	6976	Laptop DC Tip Converter Type-C female To 4.5x3.0mm male 90 Degree for Dell	line_item
2633	6976	Express	shipping
2646	6987	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
2647	6987	Ordinary	shipping
2652	6988	Laptop DC Tip Converter Type-C female To 4.5x3.0mm male 90 Degree for HP	line_item
2653	6988	Ordinary	shipping
2658	6992	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree	line_item
2659	6992	Express	shipping
2672	7002	Laptop DC Power Adapter Tips (10 Pcs) Universal 5.5x2.1mm Connector Power Supply Input Jack Plug for Lenovo Thinkpad, Dell, Sony, Toshiba, ASUS, HP etc	line_item
