ID	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	to_ping	pinged	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
1011638	1	2024-01-15 21:40:28	2024-01-15 16:10:28		Order &ndash; January 15, 2024 @ 09:40 PM		wc-failed	closed	closed	wc_order_bpz2sCZB0ees7	order-15-jan-2024-0410-pm			2024-01-15 23:46:01	2024-01-15 18:16:01		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011638	0	shop_order		1
1011639	1	2024-01-16 08:50:16	2024-01-16 03:20:16		Order &ndash; January 16, 2024 @ 08:50 AM		wc-completed	closed	closed	wc_order_VbdI3crJ2oQms	order-16-jan-2024-0320-am			2024-02-12 11:56:53	2024-02-12 06:26:53		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011639	0	shop_order		7
1011640	1	2024-01-16 09:01:32	2024-01-16 03:31:32		Order &ndash; January 16, 2024 @ 09:01 AM		wc-failed	closed	closed	wc_order_eOzDqGWaMvp9d	order-16-jan-2024-0331-am			2024-01-16 11:33:05	2024-01-16 06:03:05		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011640	0	shop_order		1
1011642	1	2024-01-16 11:48:35	2024-01-16 06:18:35		Order &ndash; January 16, 2024 @ 11:48 AM		wc-failed	closed	closed	wc_order_IlKHTge7TDa7v	order-16-jan-2024-0618-am			2024-01-16 17:19:30	2024-01-16 11:49:30		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011642	0	shop_order		1
1011644	1	2024-01-16 14:19:50	2024-01-16 08:49:50		Order &ndash; January 16, 2024 @ 02:19 PM	To my love	wc-failed	closed	closed	wc_order_Jygb5PbDteJcd	order-16-jan-2024-0849-am			2024-01-16 17:19:28	2024-01-16 11:49:28		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011644	0	shop_order		1
1011645	1	2024-01-16 16:12:09	2024-01-16 10:42:09		Order &ndash; January 16, 2024 @ 04:12 PM		wc-failed	closed	closed	wc_order_6NKSROElxua4p	order-16-jan-2024-1042-am			2024-01-16 17:19:25	2024-01-16 11:49:25		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011645	0	shop_order		1
1011647	1	2024-01-16 19:13:41	2024-01-16 13:43:41		Order &ndash; January 16, 2024 @ 07:13 PM		wc-completed	closed	closed	wc_order_i3awtqEb7w4pY	order-16-jan-2024-0143-pm			2024-01-17 11:19:35	2024-01-17 05:49:35		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011647	0	shop_order		5
1011648	1	2024-01-16 22:28:05	2024-01-16 16:58:05		Order &ndash; January 16, 2024 @ 10:28 PM		wc-completed	closed	closed	wc_order_nzxMHnnqIo1hB	order-16-jan-2024-0458-pm			2024-02-15 11:42:00	2024-02-15 06:12:00		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011648	0	shop_order		8
1011649	1	2024-01-16 23:56:27	2024-01-16 18:26:27		Order &ndash; January 16, 2024 @ 11:56 PM		wc-failed	closed	closed	wc_order_05S2Xu3M8Dznx	order-16-jan-2024-0626-pm			2024-01-17 09:06:02	2024-01-17 03:36:02		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011649	0	shop_order		1
1011651	1	2024-01-17 09:33:33	2024-01-17 04:03:33		Order &ndash; January 17, 2024 @ 09:33 AM		wc-completed	closed	closed	wc_order_D9p5iTRXNx8tf	order-17-jan-2024-0403-am			2024-02-16 10:42:04	2024-02-16 05:12:04		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011651	0	shop_order		8
1011652	1	2024-01-17 12:32:39	2024-01-17 07:02:39		Order &ndash; January 17, 2024 @ 12:32 PM		wc-completed	closed	closed	wc_order_HD0UobDYaRbRK	order-17-jan-2024-0702-am			2024-03-21 12:42:36	2024-03-21 07:12:36		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011652	0	shop_order		13
1011653	1	2024-01-17 18:13:50	2024-01-17 12:43:50		Order &ndash; January 17, 2024 @ 06:13 PM	364 Prabhat nagar meerut lic patrol pump behind road saket.	wc-failed	closed	closed	wc_order_PR6VW7vZfaOoy	order-17-jan-2024-1243-pm			2024-01-17 19:31:09	2024-01-17 14:01:09		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011653	0	shop_order		1
1011654	1	2024-01-17 18:41:57	2024-01-17 13:11:57		Order &ndash; January 17, 2024 @ 06:41 PM		wc-completed	closed	closed	wc_order_cuPgNrHb58CAX	order-17-jan-2024-0111-pm			2024-01-18 14:41:34	2024-01-18 09:11:34		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011654	0	shop_order		6
1011655	1	2024-01-17 21:39:43	2024-01-17 16:09:43		Order &ndash; January 17, 2024 @ 09:39 PM		wc-failed	closed	closed	wc_order_1NinIGsZf41P2	order-17-jan-2024-0409-pm			2024-01-18 17:14:45	2024-01-18 11:44:45		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011655	0	shop_order		1
1011656	1	2024-01-18 13:09:12	2024-01-18 07:39:12		Order &ndash; January 18, 2024 @ 01:09 PM		wc-failed	closed	closed	wc_order_ivOqMHfLL9S5Q	order-18-jan-2024-0739-am			2024-01-18 17:14:39	2024-01-18 11:44:39		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011656	0	shop_order		1
1011671	1	2024-01-18 16:21:58	2024-01-18 10:51:58		Order &ndash; January 18, 2024 @ 04:21 PM		wc-completed	closed	closed	wc_order_rJNB5dohgmKpP	order-18-jan-2024-1051-am			2024-02-16 11:12:04	2024-02-16 05:42:04		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011671	0	shop_order		7
1011672	1	2024-01-18 17:39:01	2024-01-18 12:09:01		Order &ndash; January 18, 2024 @ 05:39 PM		wc-completed	closed	closed	wc_order_v9DsCRJJ9ZdP1	order-18-jan-2024-1209-pm			2024-03-01 11:32:38	2024-03-01 06:02:38		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011672	0	shop_order		10
1011673	1	2024-01-18 18:20:05	2024-01-18 12:50:05		Order &ndash; January 18, 2024 @ 06:20 PM		wc-failed	closed	closed	wc_order_hvabGIY8KSTIA	order-18-jan-2024-1250-pm			2024-01-21 19:51:29	2024-01-21 14:21:29		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011673	0	shop_order		3
1011675	1	2024-01-19 10:57:25	2024-01-19 05:27:25		Order &ndash; January 19, 2024 @ 10:57 AM		wc-completed	closed	closed	wc_order_gaFvNbdLISDCh	order-19-jan-2024-0527-am			2024-03-01 11:38:41	2024-03-01 06:08:41		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011675	0	shop_order		12
1011720	1	2024-01-21 00:17:21	2024-01-20 18:47:21		Order &ndash; January 21, 2024 @ 12:17 AM		wc-failed	closed	closed	wc_order_GRJ4TSykNGH0p	order-20-jan-2024-0647-pm			2024-01-23 13:05:57	2024-01-23 07:35:57		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1011720	0	shop_order		4
1012081	1	2024-01-31 00:27:33	2024-01-30 18:57:33		Order &ndash; January 31, 2024 @ 12:27 AM		wc-completed	closed	closed	wc_order_punZOmAzQvgXe	order-30-jan-2024-0657-pm			2024-02-25 08:23:06	2024-02-25 02:53:06		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012081	0	shop_order		7
1012084	1	2024-01-31 11:18:33	2024-01-31 05:48:33		Order &ndash; January 31, 2024 @ 11:18 AM		wc-completed	closed	closed	wc_order_YZegzzrdsGj64	order-31-jan-2024-0548-am			2024-03-20 11:35:40	2024-03-20 06:05:40		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012084	0	shop_order		8
1012087	1	2024-01-31 11:51:53	2024-01-31 06:21:53		Order &ndash; January 31, 2024 @ 11:51 AM		wc-cancelled	closed	closed	wc_order_AN97cOiDmbPLt	order-31-jan-2024-0621-am			2024-02-01 11:28:11	2024-02-01 05:58:11		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012087	0	shop_order		1
1012088	1	2024-01-31 13:10:38	2024-01-31 07:40:38		Order &ndash; January 31, 2024 @ 01:10 PM		wc-cancelled	closed	closed	wc_order_lE3n7mQ2Vfsvo	order-31-jan-2024-0740-am			2024-02-01 11:28:11	2024-02-01 05:58:11		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012088	0	shop_order		1
1012089	1	2024-01-31 17:28:27	2024-01-31 11:58:27		Order &ndash; January 31, 2024 @ 05:28 PM		wc-completed	closed	closed	wc_order_QOpRwOG9et3u4	order-31-jan-2024-1158-am			2024-03-20 11:55:07	2024-03-20 06:25:07		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012089	0	shop_order		8
1012112	1	2024-02-02 23:21:39	2024-02-02 17:51:39		Order &ndash; February 2, 2024 @ 11:21 PM		wc-failed	closed	closed	wc_order_2z9VfVG88USZw	order-02-feb-2024-0551-pm			2024-02-04 08:51:04	2024-02-04 03:21:04		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012112	0	shop_order		1
1012113	1	2024-02-02 23:25:45	2024-02-02 17:55:45		Order &ndash; February 2, 2024 @ 11:25 PM		wc-completed	closed	closed	wc_order_ZE7mScLkcy1Gm	order-02-feb-2024-0555-pm			2024-03-20 11:47:29	2024-03-20 06:17:29		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012113	0	shop_order		9
1012114	1	2024-02-03 15:35:55	2024-02-03 10:05:55		Order &ndash; February 3, 2024 @ 03:35 PM	As per image same product Delivered if black colour availble to provided it	wc-completed	closed	closed	wc_order_fas5qjQQb8lzV	order-03-feb-2024-1005-am			2024-02-05 12:48:31	2024-02-05 07:18:31		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012114	0	shop_order		5
1012133	1	2024-02-04 16:28:58	2024-02-04 10:58:58		Order &ndash; February 4, 2024 @ 04:28 PM		wc-completed	closed	closed	wc_order_owd42jxfh4q5u	order-04-feb-2024-1058-am			2024-03-20 11:51:09	2024-03-20 06:21:09		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012133	0	shop_order		8
1012150	1	2024-02-05 15:51:03	2024-02-05 10:21:03		Order &ndash; February 5, 2024 @ 03:51 PM		wc-completed	closed	closed	wc_order_mgoCcKfamSabI	order-05-feb-2024-1021-am			2024-03-08 16:44:32	2024-03-08 11:14:32		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012150	0	shop_order		7
1012151	1	2024-02-05 19:05:45	2024-02-05 13:35:45		Order &ndash; February 5, 2024 @ 07:05 PM	It must be fit with Sony HX300v 55mm lens to 55 mm filter lens. ????????????????????	wc-completed	closed	closed	wc_order_F0fKGXvkt89kG	order-05-feb-2024-0135-pm			2024-03-08 15:38:46	2024-03-08 10:08:46		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012151	0	shop_order		8
1012152	1	2024-02-06 18:33:27	2024-02-06 13:03:27		Order &ndash; February 6, 2024 @ 06:33 PM		wc-failed	closed	closed	wc_order_QefEw9gPuRpLX	order-06-feb-2024-0103-pm			2024-02-07 08:00:58	2024-02-07 02:30:58		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012152	0	shop_order		1
1012154	1	2024-02-07 10:31:25	2024-02-07 05:01:25		Order &ndash; February 7, 2024 @ 10:31 AM		wc-failed	closed	closed	wc_order_y77bDazYJAEKd	order-07-feb-2024-0501-am			2024-02-10 15:13:59	2024-02-10 09:43:59		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012154	0	shop_order		1
1012155	1	2024-02-08 19:08:20	2024-02-08 13:38:20		Order &ndash; February 8, 2024 @ 07:08 PM		wc-completed	closed	closed	wc_order_4NumNM0pTHiqP	order-08-feb-2024-0138-pm			2024-03-08 16:35:41	2024-03-08 11:05:41		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012155	0	shop_order		8
1012156	1	2024-02-09 21:46:08	2024-02-09 16:16:08		Order &ndash; February 9, 2024 @ 09:46 PM		wc-completed	closed	closed	wc_order_184yxV0iOTVMo	order-09-feb-2024-0416-pm			2024-03-08 16:11:19	2024-03-08 10:41:19		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012156	0	shop_order		11
1012158	1	2024-02-10 10:43:00	2024-02-10 05:13:00		Order &ndash; February 10, 2024 @ 10:43 AM		wc-completed	closed	closed	wc_order_NarLM4zkbUW75	order-10-feb-2024-0513-am			2024-03-08 16:16:00	2024-03-08 10:46:00		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012158	0	shop_order		11
1012170	1	2024-02-10 19:08:40	2024-02-10 13:38:40		Order &ndash; February 10, 2024 @ 07:08 PM		wc-failed	closed	closed	wc_order_h86CuF2DHBjfo	order-10-feb-2024-0138-pm			2024-02-10 21:30:19	2024-02-10 16:00:19		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012170	0	shop_order		1
1012171	1	2024-02-10 20:15:35	2024-02-10 14:45:35		Order &ndash; February 10, 2024 @ 08:15 PM		wc-failed	closed	closed	wc_order_7Un2cvOCjzPwU	order-10-feb-2024-0245-pm			2024-02-10 21:30:24	2024-02-10 16:00:24		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012171	0	shop_order		1
1012172	1	2024-02-10 20:16:09	2024-02-10 14:46:09		Order &ndash; February 10, 2024 @ 08:16 PM		wc-cancelled	closed	closed	wc_order_Nz8XwpinNlv9r	order-10-feb-2024-0246-pm			2024-02-15 14:41:38	2024-02-15 09:11:38		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012172	0	shop_order		1
1012173	1	2024-02-11 00:53:20	2024-02-10 19:23:20		Order &ndash; February 11, 2024 @ 12:53 AM		wc-completed	closed	closed	wc_order_WVUb0KcPgeUht	order-10-feb-2024-0723-pm			2024-04-16 10:09:24	2024-04-16 04:39:24		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012173	0	shop_order		10
1012174	1	2024-02-11 02:38:03	2024-02-10 21:08:03		Order &ndash; February 11, 2024 @ 02:38 AM		wc-completed	closed	closed	wc_order_6IdCToTQjs8BU	order-10-feb-2024-0908-pm			2024-02-12 11:47:43	2024-02-12 06:17:43		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012174	0	shop_order		6
1012188	1	2024-02-11 12:18:05	2024-02-11 06:48:05		Order &ndash; February 11, 2024 @ 12:18 PM	mb 9742290985	wc-cancelled	closed	closed	wc_order_SOs94SX1JAE5e	order-11-feb-2024-0648-am			2024-02-11 12:36:05	2024-02-11 07:06:05		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012188	0	shop_order		5
1012190	1	2024-02-11 17:23:24	2024-02-11 11:53:24		Order &ndash; February 11, 2024 @ 05:23 PM		wc-completed	closed	closed	wc_order_eBV5Y3FbdNOKw	order-11-feb-2024-1153-am			2024-02-12 11:44:33	2024-02-12 06:14:33		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012190	0	shop_order		4
1012191	1	2024-02-11 17:42:29	2024-02-11 12:12:29		Order &ndash; February 11, 2024 @ 05:42 PM		wc-completed	closed	closed	wc_order_OZzp3x9QYuB3p	order-11-feb-2024-1212-pm			2024-02-12 11:35:41	2024-02-12 06:05:41		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012191	0	shop_order		5
1012192	1	2024-02-11 22:15:56	2024-02-11 16:45:56		Order &ndash; February 11, 2024 @ 10:15 PM		wc-completed	closed	closed	wc_order_2AGjWy4dyXhe1	order-11-feb-2024-0445-pm			2024-03-09 14:23:55	2024-03-09 08:53:55		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012192	0	shop_order		8
1012194	1	2024-02-13 17:07:37	2024-02-13 11:37:37		Order &ndash; February 13, 2024 @ 05:07 PM		wc-failed	closed	closed	wc_order_MwEqNdt8seS20	order-13-feb-2024-1137-am			2024-02-13 22:29:19	2024-02-13 16:59:19		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012194	0	shop_order		1
1012195	1	2024-02-13 19:42:27	2024-02-13 14:12:27		Order &ndash; February 13, 2024 @ 07:42 PM		wc-failed	closed	closed	wc_order_gvJ0bskyxjPEy	order-13-feb-2024-0212-pm			2024-02-13 22:29:29	2024-02-13 16:59:29		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012195	0	shop_order		1
1012196	1	2024-02-13 22:11:19	2024-02-13 16:41:19		Order &ndash; February 13, 2024 @ 10:11 PM		wc-completed	closed	closed	wc_order_BlK0SkEFTS9dF	order-13-feb-2024-0441-pm			2024-03-26 10:08:49	2024-03-26 04:38:49		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012196	0	shop_order		9
1012197	1	2024-02-14 18:16:03	2024-02-14 12:46:03		Order &ndash; February 14, 2024 @ 06:16 PM		wc-failed	closed	closed	wc_order_B3wria1YiUE49	order-14-feb-2024-1246-pm			2024-02-15 13:25:41	2024-02-15 07:55:41		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012197	0	shop_order		1
1012201	1	2024-02-15 13:03:20	2024-02-15 07:33:20		Order &ndash; February 15, 2024 @ 01:03 PM	Dear sir,\n\nThis product for Nissan Terrano 2017 Moder.\nPlease check and then send to me.\nThanks in advance.\n\njegan	wc-completed	closed	closed	wc_order_Fj4be0IAEYoyJ	order-15-feb-2024-0733-am			2024-03-08 15:28:33	2024-03-08 09:58:33		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012201	0	shop_order		11
1012213	1	2024-02-15 13:39:37	2024-02-15 08:09:37		Order &ndash; February 15, 2024 @ 01:39 PM		wc-completed	closed	closed	wc_order_wz2wdmYzKPgXY	order-15-feb-2024-0809-am			2024-03-08 15:24:17	2024-03-08 09:54:17		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012213	0	shop_order		7
1012215	1	2024-02-15 21:40:29	2024-02-15 16:10:29		Order &ndash; February 15, 2024 @ 09:40 PM		wc-completed	closed	closed	wc_order_EsOx3yYRNAWQw	order-15-feb-2024-0410-pm			2024-02-16 13:40:06	2024-02-16 08:10:06		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012215	0	shop_order		4
1012216	1	2024-02-16 15:47:01	2024-02-16 10:17:01		Order &ndash; February 16, 2024 @ 03:47 PM		wc-completed	closed	closed	wc_order_sQbVUSTO8ylDf	order-16-feb-2024-1017-am			2024-03-08 15:51:35	2024-03-08 10:21:35		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012216	0	shop_order		7
1012217	1	2024-02-16 20:44:27	2024-02-16 15:14:27		Order &ndash; February 16, 2024 @ 08:44 PM		wc-failed	closed	closed	wc_order_NtCMOXnMU44DG	order-16-feb-2024-0314-pm			2024-02-19 17:23:37	2024-02-19 11:53:37		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012217	0	shop_order		1
1012219	1	2024-02-19 19:43:58	2024-02-19 14:13:58		Order &ndash; February 19, 2024 @ 07:43 PM		wc-completed	closed	closed	wc_order_Bz235xkGeb8ki	order-19-feb-2024-0213-pm			2024-02-21 10:07:30	2024-02-21 04:37:30		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012219	0	shop_order		5
1012222	1	2024-02-20 22:45:18	2024-02-20 17:15:18		Order &ndash; February 20, 2024 @ 10:45 PM		wc-failed	closed	closed	wc_order_FxpZ41Xqwb01N	order-20-feb-2024-0515-pm			2024-02-20 22:45:26	2024-02-20 17:15:26		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012222	0	shop_order		1
1012234	1	2024-02-22 20:18:45	2024-02-22 14:48:45		Order &ndash; February 22, 2024 @ 08:18 PM		wc-failed	closed	closed	wc_order_QW1Rngz3pUWfy	order-22-feb-2024-0248-pm			2024-02-22 23:35:18	2024-02-22 18:05:18		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012234	0	shop_order		1
1012235	1	2024-02-23 15:14:18	2024-02-23 09:44:18		Order &ndash; February 23, 2024 @ 03:14 PM	this parcel\n3d rpt labs\nGSTIN NO: 27AQDPG4808M1ZO\nIEC NO: AQDPG4808M\nAD CODE: 6360205	wc-failed	closed	closed	wc_order_4PUebYwVeKSqA	order-23-feb-2024-0944-am			2024-02-24 10:38:41	2024-02-24 05:08:41		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012235	0	shop_order		2
1012236	1	2024-02-24 00:56:22	2024-02-23 19:26:22		Order &ndash; February 24, 2024 @ 12:56 AM		wc-failed	closed	closed	wc_order_iQ36BHE0pxsVZ	order-23-feb-2024-0726-pm			2024-02-24 10:38:10	2024-02-24 05:08:10		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012236	0	shop_order		1
1012237	1	2024-02-24 10:07:02	2024-02-24 04:37:02		Order &ndash; February 24, 2024 @ 10:07 AM		wc-completed	closed	closed	wc_order_hlUsbjbq45fot	order-24-feb-2024-0437-am			2024-02-25 08:17:01	2024-02-25 02:47:01		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012237	0	shop_order		5
1012243	1	2024-02-25 17:08:55	2024-02-25 11:38:55		Order &ndash; February 25, 2024 @ 05:08 PM		wc-refunded	closed	closed	wc_order_kHVyxBzN6b5Zn	order-25-feb-2024-1138-am			2024-04-16 10:09:10	2024-04-16 04:39:10		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012243	0	shop_order		6
1012244	1	2024-02-25 18:02:49	2024-02-25 12:32:49		Order &ndash; February 25, 2024 @ 06:02 PM	Delivered this product as soon as possible.	wc-completed	closed	closed	wc_order_9SLR3IRTScmfZ	order-25-feb-2024-1232-pm			2024-04-01 09:35:47	2024-04-01 04:05:47		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012244	0	shop_order		12
1012247	1	2024-02-26 12:25:34	2024-02-26 06:55:34		Order &ndash; February 26, 2024 @ 12:25 PM		wc-completed	closed	closed	wc_order_BjLPvoze3hBSl	order-26-feb-2024-0655-am			2024-04-01 09:57:45	2024-04-01 04:27:45		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012247	0	shop_order		10
1012277	1	2024-02-27 18:55:57	2024-02-27 13:25:57		Order &ndash; February 27, 2024 @ 06:55 PM		wc-failed	closed	closed	wc_order_fRyKRgog1nSkJ	order-27-feb-2024-0125-pm			2024-02-27 19:59:29	2024-02-27 14:29:29		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012277	0	shop_order		1
1012282	1	2024-02-28 12:52:39	2024-02-28 07:22:39		Order &ndash; February 28, 2024 @ 12:52 PM		wc-completed	closed	closed	wc_order_t1MQs2Ti1MHnh	order-28-feb-2024-0722-am			2024-03-01 11:41:36	2024-03-01 06:11:36		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012282	0	shop_order		8
1012284	1	2024-02-28 21:09:56	2024-02-28 15:39:56		Order &ndash; February 28, 2024 @ 09:09 PM		wc-failed	closed	closed	wc_order_bawU3seDj850T	order-28-feb-2024-0339-pm			2024-02-28 22:39:50	2024-02-28 17:09:50		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012284	0	shop_order		1
1012285	1	2024-02-28 21:35:00	2024-02-28 16:05:00		Order &ndash; February 28, 2024 @ 09:35 PM		wc-failed	closed	closed	wc_order_B50wOWlQ61ODv	order-28-feb-2024-0405-pm			2024-02-28 22:39:57	2024-02-28 17:09:57		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012285	0	shop_order		1
1012286	1	2024-02-29 10:06:22	2024-02-29 04:36:22		Order &ndash; February 29, 2024 @ 10:06 AM		wc-completed	closed	closed	wc_order_pqfUrFAtwKLql	order-29-feb-2024-0436-am			2024-03-01 11:49:05	2024-03-01 06:19:05		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012286	0	shop_order		11
1012288	1	2024-02-29 12:46:33	2024-02-29 07:16:33		Order &ndash; February 29, 2024 @ 12:46 PM		wc-failed	closed	closed	wc_order_IYPZcX6VJmIfl	order-29-feb-2024-0716-am			2024-02-29 17:46:33	2024-02-29 12:16:33		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012288	0	shop_order		1
1012291	1	2024-03-03 13:27:57	2024-03-03 07:57:57		Order &ndash; March 3, 2024 @ 01:27 PM		wc-completed	closed	closed	wc_order_TU97JFz0D1nC5	order-03-mar-2024-0757-am			2024-03-03 17:07:34	2024-03-03 11:37:34		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012291	0	shop_order		5
1012292	1	2024-03-03 18:19:30	2024-03-03 12:49:30		Order &ndash; March 3, 2024 @ 06:19 PM		wc-completed	closed	closed	wc_order_CWFm06Sn9tDOf	order-03-mar-2024-1249-pm			2024-04-01 09:49:46	2024-04-01 04:19:46		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012292	0	shop_order		7
1012295	1	2024-03-06 01:50:02	2024-03-05 20:20:02		Order &ndash; March 6, 2024 @ 01:50 AM		wc-failed	closed	closed	wc_order_hIoMcoyLYs9DY	order-05-mar-2024-0820-pm			2024-03-06 09:36:11	2024-03-06 04:06:11		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012295	0	shop_order		1
1012296	1	2024-03-06 12:47:23	2024-03-06 07:17:23		Order &ndash; March 6, 2024 @ 12:47 PM		wc-failed	closed	closed	wc_order_W5jTOKB5sTKQC	order-06-mar-2024-0717-am			2024-03-07 20:09:37	2024-03-07 14:39:37		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012296	0	shop_order		1
1012297	1	2024-03-06 13:22:50	2024-03-06 07:52:50		Order &ndash; March 6, 2024 @ 01:22 PM		wc-failed	closed	closed	wc_order_gVYwFFPAbWb3u	order-06-mar-2024-0752-am			2024-03-07 20:09:28	2024-03-07 14:39:28		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012297	0	shop_order		1
1012298	1	2024-03-06 14:27:20	2024-03-06 08:57:20		Order &ndash; March 6, 2024 @ 02:27 PM		wc-failed	closed	closed	wc_order_pXpGVhs195hGO	order-06-mar-2024-0857-am			2024-03-07 20:09:26	2024-03-07 14:39:26		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012298	0	shop_order		1
1012300	1	2024-03-07 12:16:36	2024-03-07 06:46:36		Order &ndash; March 7, 2024 @ 12:16 PM		wc-completed	closed	closed	wc_order_UlFMTiV97RR7o	order-07-mar-2024-0646-am			2024-03-09 14:24:38	2024-03-09 08:54:38		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012300	0	shop_order		3
1012322	1	2024-03-08 18:46:57	2024-03-08 13:16:57		Order &ndash; March 8, 2024 @ 06:46 PM		wc-completed	closed	closed	wc_order_ou47C7bnpI41P	order-08-mar-2024-0116-pm			2024-03-09 14:23:41	2024-03-09 08:53:41		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012322	0	shop_order		4
1012363	1	2024-03-09 22:03:05	2024-03-09 16:33:05		Order &ndash; March 9, 2024 @ 10:03 PM		wc-completed	closed	closed	wc_order_jvHvOubaDh6yE	order-09-mar-2024-0433-pm			2024-03-11 16:12:47	2024-03-11 10:42:47		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012363	0	shop_order		12
1012364	1	2024-03-09 23:17:08	2024-03-09 17:47:08		Order &ndash; March 9, 2024 @ 11:17 PM		wc-failed	closed	closed	wc_order_LektiV9NWlW9n	order-09-mar-2024-0547-pm			2024-03-10 23:10:12	2024-03-10 17:40:12		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012364	0	shop_order		3
1012373	1	2024-03-10 09:28:37	2024-03-10 03:58:37		Order &ndash; March 10, 2024 @ 09:28 AM		wc-completed	closed	closed	wc_order_JT21OZxcOzboY	order-10-mar-2024-0358-am			2024-03-11 16:12:54	2024-03-11 10:42:54		0	https://nilgiristores.in/?post_type=shop_order&#038;p=1012373	0	shop_order		11
